para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B1toA2,thrs_B2toA2,thrs_A1toB1,thrs_A2toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
646,2.840326612,0.012868879,1,52.6407099,0.017099611,1.188988097,0.31971983,1.431079051,1.167330125,1.205447398,0.309410621,1.887876681,1.544857021,1.190329614,0.211738961,0.753998658,1.864133537
647,23.54679923,0.015261567,2,52.20485579,0.02560551,1.568110939,0.558198439,1.487657369,1.230946179,1.279826697,0.377246254,0.399700098,1.40179371,1.194296813,1.683903765,1.606611318,0.355977046
648,61.34413692,0.056022882,2,49.53034481,0.011565629,1.185210011,0.373760122,1.376358063,0.201444139,1.280724817,0.735913486,0.86478253,0.6524222,0.89203793,0.503570844,1.169869961,0.490726547
649,75.3188733,0.012632526,6,46.01451199,0.055049899,0.305449645,1.307927455,0.225737446,1.058435876,0.164104858,1.902277207,0.782825557,1.045722973,1.671866491,1.118714644,0.271433056,1.23238283
650,99.54480259,0.032632366,1,6.658304786,0.136691636,0.828419942,0.816764649,0.9596158,0.976405524,1.386463526,0.717023463,0.826456352,1.67717908,0.834412325,1.135570899,1.554779986,0.294176581
651,93.60491621,0.024568399,2,41.245155,0.049286371,0.328189881,1.544978241,0.786155134,1.137806519,0.545160776,1.557083247,0.127209963,1.416780849,1.623695204,1.324922117,0.867092011,0.548562556
652,62.89957729,0.041170487,2,81.56271138,0.011162766,1.429764159,1.234796993,0.391829245,0.724628842,1.338190624,1.305273175,1.091703283,0.308509869,0.290428402,1.069118247,1.040500289,1.502612357
653,15.16049219,0.293452937,4,91.13223159,0.047440754,0.380523898,1.78642305,0.300253888,1.453413125,1.904086631,0.570360461,0.58145736,1.433997042,0.522136606,1.71712524,1.486496717,1.111240749
654,17.02650885,0.015130613,2,45.35645307,0.012712752,0.870866848,1.501389741,0.700968541,0.848832102,0.590187427,1.571429245,0.122239461,0.735348446,0.953694375,1.821540956,1.529239206,0.630757223
655,10.49728969,0.028228047,5,15.95233407,0.057515278,0.527207387,0.718799023,0.504834412,1.613384095,1.050027391,0.847062679,1.477176881,1.732681576,0.54799978,1.289901247,1.210424121,0.979974264
656,55.85037617,0.012063634,4,39.96137128,0.028717504,1.463015507,0.295460204,0.445881199,1.016671012,1.738393599,1.793306177,1.095600344,0.073772532,1.115452343,1.44727552,1.584996658,1.55660201
657,12.91872116,0.139532642,2,78.07303433,0.010257467,0.195976269,0.121760218,0.89418866,1.536444194,1.766429346,1.251219798,1.539763089,1.840431056,0.02899633,0.806666675,0.148503453,1.209505126
658,95.95778988,0.156035106,1,20.59822088,0.02820118,1.161081556,0.477349758,0.489483886,0.50546057,0.817798592,1.275094836,0.96866587,0.086047622,1.243044799,1.087790304,0.400537905,0.573664794
659,22.07762277,0.016446625,3,98.83803521,0.014592977,0.906975456,1.168522707,0.653984391,0.865920244,0.613767501,0.728643203,0.811114045,0.650279491,0.877463836,0.08972779,0.782348203,0.144279994
660,75.67629612,0.092638005,1,10.50995233,0.094003551,1.419919529,0.078867242,1.198388044,0.668360135,1.118452881,1.282127512,1.215143154,1.394221789,1.692826536,0.178935397,1.546908724,0.558053009
661,88.89335124,0.015301083,3,34.58927515,0.011262994,0.464934199,0.842885961,1.42315212,0.400461144,0.41554128,1.484230209,1.519823151,0.150562187,1.693062522,1.507502973,1.568439004,0.321882622
662,19.83661087,0.033302763,4,36.79737554,0.013639583,1.806218726,0.772658408,1.17464912,0.935919093,0.119611844,1.097913693,1.790702157,1.541848796,1.105871976,1.53122083,0.562864084,1.446646036
663,33.53753056,0.03329694,6,9.977969234,0.020453541,1.733667118,1.131964625,1.22274819,1.742944183,1.251625756,0.327802693,1.132407533,1.960563135,1.526364985,1.330992536,0.95321147,1.03843367
664,9.146034594,0.020585144,3,78.31881928,0.0196236,1.412377761,1.259202892,0.801788146,0.66506673,1.459437913,0.879160505,1.731335033,0.621756714,0.235301378,1.867907864,0.747548931,1.195071615
665,2.163074762,0.011275757,6,95.23599539,0.014664054,1.522413128,0.305962643,1.62977891,0.315236066,1.823056609,0.539330837,1.445232769,1.926286261,1.230765622,1.703541743,1.618576579,1.14405951
666,71.72774188,0.016004894,6,76.5800311,0.024891218,1.717973018,0.738978832,1.312129014,1.252431395,0.369898985,1.30598089,1.730471815,1.604865662,0.738254666,1.021234276,0.603687632,0.340771887
667,86.57017468,0.014317879,2,89.30716922,0.019009705,1.696382336,0.397016065,1.05665054,1.745196433,0.176182199,0.3090727,0.57350958,1.484949138,0.130078807,0.694467732,0.158866368,0.157807653
668,13.2545722,0.011817873,1,10.57936144,0.030914235,1.71229716,0.062969886,0.143839021,1.064330206,1.877099867,1.429395551,0.596336503,1.034888874,0.125066395,1.68919311,1.728548826,0.563945255
669,47.84495632,0.01137621,3,88.54598864,0.010981496,0.182570885,0.770416664,1.76591199,1.661968653,1.581239715,0.84489272,1.574044374,1.242396222,1.935937311,0.182060169,0.055883878,1.473386052
670,71.67167674,0.075644898,3,98.52544848,0.032501626,1.65262708,0.450594762,1.775044318,0.935267097,1.475232015,1.502422684,1.245680679,0.958930405,0.797534025,0.798693763,1.442922142,0.361516798
671,69.38759295,0.178256103,5,56.1333231,0.030169367,0.811438786,0.235494721,1.233459568,0.773703936,1.206389934,1.875129594,0.387071219,0.971167255,1.237432692,1.375072905,0.04043924,1.838596615
672,79.32392236,0.021716446,3,72.57016025,0.016700444,0.29638481,0.835802484,1.085387136,1.310858774,1.012952277,0.246046944,0.414085936,0.630798497,0.404905613,1.579410924,0.452961765,0.351251742
673,39.74159877,0.038357301,4,98.49844711,0.061432094,0.721966514,1.771578758,1.52143005,0.70611581,0.641251167,1.955149299,1.481629423,0.375373766,1.453414161,0.791579889,1.269897049,1.839247736
674,54.93189982,0.013144147,2,65.62221333,0.011776961,1.639739999,1.434436691,1.638443084,0.580758442,1.883601406,0.139949261,1.827646833,1.018102455,0.278428366,1.604024516,0.374142734,1.115168082
675,49.29002848,0.067410448,4,60.76114977,0.020554826,1.133076051,1.289087326,0.219950968,0.261438099,0.197965213,0.775815836,0.058479009,0.171224755,0.880652835,0.853632987,0.764851706,0.808487846
676,8.142063109,0.075827217,4,14.73806782,0.010546784,1.698312707,1.449118001,0.159398386,1.496456821,1.303093332,0.140565442,0.516954882,0.655688949,1.842568126,1.843546319,1.636079766,0.696607805
677,38.7309895,0.015448924,6,29.352368,0.011753007,0.087757399,0.075576537,1.513380298,0.653613077,1.559599992,1.505574529,0.073023254,0.993896764,0.703834365,1.331714842,1.745734122,0.268261775
678,70.01867384,0.01589325,3,67.49552363,0.032436388,0.164300197,1.743597423,1.275259733,0.490603148,1.672433144,0.200712125,1.309336178,1.742638082,1.632570827,0.451323503,0.6810721,0.449171728
679,62.50821297,0.010560479,6,4.125566425,0.014664054,1.375315205,1.432169549,1.333121997,0.829914055,1.02326805,1.058299999,1.152485192,1.469575866,0.097707137,0.444627801,1.065749162,0.456159002
680,87.91132803,0.036388897,5,91.61461568,0.430461974,1.127324573,0.673696536,0.528112586,1.258690054,1.883147457,1.941691742,0.44709064,0.759921365,0.06755713,0.841539823,1.003573153,1.871487217
681,62.86966743,0.0224384,3,92.10418471,0.021399701,0.648380463,1.127737133,0.380611326,0.262107052,1.753374981,0.032752279,0.505705996,0.429954522,0.253374072,1.561684583,1.902524269,1.178091236
682,41.58225329,0.023224664,3,77.65023174,0.082630625,0.778744074,1.145336838,1.247816362,1.336687293,1.116406039,1.1370053,0.225765881,1.469859916,0.026992616,0.922263832,0.730879422,1.40181968
683,14.69488723,0.011627112,6,66.84094599,0.010639148,0.626383693,1.174004734,1.831125208,0.4147259,1.467997274,0.628267079,1.123013528,0.479952602,0.27991769,0.168873504,0.767636376,1.422252921
684,16.64015214,0.01186177,2,92.04458669,0.073090174,0.686162424,1.123332626,1.352870827,1.841204134,0.373761988,0.687564482,0.283991276,1.501626469,1.904860557,1.206716115,1.437978229,0.983634112
685,69.65220986,0.016040593,4,43.62418256,0.011364998,0.168450917,1.599876498,1.03696429,1.440339522,0.358974541,1.172580599,0.718023344,1.940734695,0.947953541,0.561873681,1.585921504,1.559734309
686,51.77830362,0.010397603,4,64.25234695,0.012646498,0.18795573,0.186189546,1.688300161,1.370377755,1.576189314,0.222537618,1.219778067,0.688370786,0.34833174,0.933127304,1.185957435,1.131233087
687,63.22607115,0.010061796,1,27.8451027,0.035180682,1.347487677,1.521543876,0.238691835,1.976631806,0.020927049,0.115136287,0.682922275,1.243415084,0.486576626,1.558139052,0.474006245,0.229724606
688,84.30272654,0.031201451,2,73.28515547,0.115077798,1.432863166,1.817809423,0.482454127,0.973737058,1.00863578,1.420685832,1.236139631,0.356546053,0.483335056,0.543834269,1.242543999,1.124980614
689,80.48005947,0.069702557,4,6.658304786,0.011742129,0.908539852,1.430112575,0.899089945,0.362645622,1.58340568,1.77498767,0.102153922,1.499180472,0.169085051,0.186300681,1.802398656,0.266676882
690,29.39722438,0.014588411,1,30.38833298,0.020975677,0.063720931,0.94139143,0.736194355,1.2786594,1.565108482,1.741193032,0.932839332,1.054203775,0.422843714,1.460767433,1.009158467,0.320268486
691,66.44584056,0.056047723,6,1.916448784,0.015987428,1.566780912,0.778988936,0.019237829,1.622965487,1.044734345,0.784617197,1.015615524,1.204382601,1.735416216,1.667521157,0.317676522,1.119109812
692,85.10223673,0.018079948,2,6.375681259,0.091197522,1.791313296,0.427661749,0.135690516,0.356214277,0.195951661,1.417256964,1.62462902,1.890355121,0.702293632,0.718486427,1.799110475,1.584231391
693,53.4269583,0.020700602,6,98.766142,0.02374857,0.861762826,1.186520984,0.918152001,0.196586485,1.481195931,0.25631148,0.26392862,0.62624513,1.141647575,1.840698344,0.950063254,0.754019591
694,31.84193257,0.011936867,2,79.80143543,0.079820503,1.509686003,1.182871564,1.504832048,0.108906186,0.787568456,1.474931017,1.188826937,0.353293269,1.113419586,0.462561645,0.413270099,1.632823183
695,3.363956847,0.034872147,4,60.54787974,0.021755165,0.35808077,0.929313162,0.952801695,0.958827849,0.377448288,1.137972737,1.225946635,0.471357544,1.818793822,0.67868962,1.326487873,1.478489758
696,96.072431,0.013198513,4,58.43349922,0.0605528,1.004754987,0.21524424,0.687231888,1.544562115,1.489637938,1.938706871,0.9250801,0.697592443,0.998841205,1.878636917,0.03159975,0.058258508
697,84.1075889,0.057441873,1,93.65459389,0.012049445,1.176395896,1.365288852,0.496110616,0.561573987,0.42560382,0.914517652,1.092445365,1.739491438,1.097646741,0.255776961,1.369599356,0.815942398
698,67.40136806,0.065289925,5,5.700813485,0.023329699,0.295870415,0.650762229,0.596502749,1.436858829,1.357360487,1.605956884,0.503593282,1.775304801,1.765932803,0.202088578,0.830962414,1.808283644
699,4.410401843,0.011742381,3,1.177975929,0.012395583,1.061234695,0.841342621,0.35550574,0.468794346,1.639907753,1.530394285,1.92583264,0.668449604,1.227213405,0.861393618,0.950592954,0.125318865
700,52.89801634,0.01259689,6,72.59945124,0.033313699,1.642984477,0.978931808,0.170050391,0.090137381,0.513285001,1.494322895,1.936418399,0.96558819,0.487796405,1.625457802,0.294889667,0.290326976
701,30.27098011,0.012600837,1,85.92922239,0.014185403,0.33410819,0.734778941,1.482709278,0.425355676,0.309152599,0.430867666,1.878824148,0.751138407,0.890709325,0.117823835,1.171031042,1.296040079
702,59.27569314,0.016955884,5,53.88913513,0.031290511,0.0633256,0.202534506,1.411540626,0.770301347,1.47536036,0.084713001,1.702581431,1.376503257,0.581837792,0.036559749,0.462749629,0.259610194
703,56.88488023,0.053301814,5,49.83648597,0.025718671,1.266089281,0.873436546,0.379581432,1.244571962,1.521117489,0.419541226,1.03088451,0.832643155,1.143185918,1.515227287,0.183222543,1.143362432
704,60.50842014,0.011782762,6,46.01514317,0.012139981,0.061065963,0.886759147,1.127113314,1.017285378,0.842377454,0.144507509,1.302115911,0.248941478,0.639581168,1.45581987,1.382713112,1.6432849
705,63.77679478,0.012989545,1,7.069134254,0.012536845,1.279913112,1.708893611,1.659960932,0.03300298,1.774260339,1.630782852,1.829901287,0.319270715,1.902725899,0.883556946,0.09420895,1.870133347
706,78.20767186,0.012895541,5,47.79686207,0.09053526,0.973792173,1.535120131,0.961979722,1.322342369,0.856996936,1.219359094,0.494506667,1.378367262,0.102082543,0.086138152,0.777124889,0.624642954
707,26.30222671,0.016447983,3,54.71458785,0.021630165,0.257289101,1.304899061,1.125883299,1.381821056,1.793914,1.7930948,1.869324681,0.393941611,0.948834089,1.442899722,1.740486377,1.21289312
708,95.39418564,0.010701595,3,22.95817698,0.040794491,1.041214728,0.250905482,0.459506576,1.61417034,0.4018067,0.134252643,1.384407657,1.733253629,1.265492801,0.739098563,1.437149191,1.581644533
709,65.19311236,0.010308192,3,21.76755871,0.014450429,1.442882066,0.485925723,0.814154746,1.671144017,0.819636031,0.092744464,1.646288025,1.721251403,1.080819911,1.449727472,1.254144857,1.198282922
710,56.18957209,0.189746055,1,95.58144308,0.026394979,0.058232756,1.66406476,0.995959787,1.682977157,1.687195949,0.729447251,0.057046022,1.369623401,1.181764418,1.43209546,1.005561624,0.765318268
711,16.11669834,0.010788238,6,42.95084541,0.014293675,1.591563116,0.493758705,1.582870918,1.254754454,0.251961366,0.248695004,0.797438813,1.31385168,0.262719439,0.471122909,1.431119902,0.053759538
712,52.88502296,0.010506385,5,27.52675697,0.012925934,1.466729443,0.876715277,1.570447723,1.347722517,1.314358389,0.793990633,0.137112834,1.14695827,1.354135264,0.096425627,0.23360047,0.787913214
713,98.58162037,0.010861817,1,59.40885561,0.018246844,0.867841281,0.458860542,1.103616207,1.176260139,1.819354225,1.001641032,1.1807033,1.268145764,0.764100234,0.49692069,1.072525539,1.544238704
714,54.80788223,0.098272042,2,56.41893201,0.050292129,0.608224962,0.136983162,1.124877533,1.854761507,1.994714644,1.664403024,0.834036877,1.31054055,1.740441405,0.493650757,1.343941799,0.557514775
715,2.302298246,0.018506365,5,33.10137182,0.0108992,0.288466344,0.799030985,1.587189779,1.657969915,1.786892431,1.464904453,1.04052277,0.38674474,0.724707834,0.078979194,0.073042215,0.052127056
716,14.88068125,0.025237047,6,25.07089094,0.063754936,0.232711479,0.177844523,0.88643768,1.757419529,0.489213514,0.379751499,1.728297449,0.604813663,1.598705443,1.385953151,0.100130208,1.561880371
717,6.437503099,0.02591945,5,14.73806782,0.010596906,0.898437792,0.275610608,0.050629652,1.283105525,0.752860691,1.853285546,0.21616927,1.680497847,0.737758642,0.24348835,1.511134055,1.829609505
718,61.59305372,0.017340069,6,45.49932599,0.014886738,1.347641087,1.716596965,1.783487605,1.923281207,0.765086207,1.575840329,0.224058221,0.783022377,1.524887817,1.183590281,1.266655975,1.698670304
719,79.08094175,0.010067779,3,36.58736625,0.010328035,1.633493713,0.318218714,0.313694533,0.844169445,0.129261495,0.725494163,0.03833917,0.405932473,1.053915686,0.798390864,0.715777049,0.515981408
720,94.86055834,0.039596939,4,36.89337881,0.011194965,0.314854839,0.837865159,1.174852295,0.93405646,0.644638758,0.113975616,0.364713437,0.411361428,1.508560356,1.860555294,1.473752333,0.141345998
721,96.45249342,0.014578653,6,2.918477499,0.043040028,0.863813655,0.256681087,0.804139363,1.885833271,1.137680973,1.608569825,1.372488704,1.151555223,0.152683069,0.784924471,1.635765734,1.577665001
722,62.23613567,0.024523646,3,6.375681259,0.010516717,0.050374987,0.113543981,1.311654232,0.194405359,0.509464616,1.471143199,1.938086685,1.546083081,1.123194746,1.684331576,1.235549677,1.837222574
723,54.30745464,0.013087919,5,5.263060972,0.036888366,1.465557563,0.110270779,1.812877932,1.317329164,1.553409537,1.794279113,1.591321469,1.335633233,0.065458927,0.177505992,1.863049574,1.305225903
724,71.31617549,0.022735559,3,97.16838117,0.07471773,0.7932884,1.715255789,0.365994155,0.345558659,0.783704666,0.686921941,0.13998986,0.510404357,0.696056498,1.056373299,1.652561455,1.649553722
725,81.72926661,0.086885781,1,1.033447295,0.012493201,0.162368193,1.549825195,1.716793157,1.353913019,1.891220478,1.906921248,1.270983923,1.614012758,1.038387716,1.834904231,1.491687357,1.469890825
726,27.19363653,0.013407976,3,11.36601674,0.020268777,0.958770576,0.571217314,0.852840084,1.14767144,1.291511796,1.606869263,1.511676168,1.084743518,1.559092607,1.247044924,0.498013444,1.3203072
727,55.93981151,0.03312928,5,58.09139603,0.019276106,1.782663777,0.234740724,1.112340304,0.561543083,0.824739085,0.779453814,1.483548658,0.708449997,1.419512947,1.728762647,0.638387866,1.41300217
728,87.88727635,0.021439446,5,70.58108232,0.011501195,1.226011913,0.43473387,0.917956974,1.374865397,0.995159278,1.879951646,1.825670845,0.43964944,1.477036449,1.462798594,0.343814085,0.998620373
729,10.14564481,0.011018327,4,3.355926016,0.013280306,0.507975003,1.71172604,0.422037578,0.035426054,1.915524572,0.372599736,0.680930914,1.649603522,0.459292397,1.156072431,1.064128741,0.07726413
730,39.65609795,0.01271385,1,60.05930541,0.063242289,1.027333396,0.89777247,1.79521823,0.738355405,1.911200101,0.341998666,1.828186709,0.577657249,0.327125234,1.106129315,0.49623398,1.428549388
731,27.40740767,0.010570543,3,40.0383943,0.011453937,1.377797712,0.704548398,0.899119999,0.59764845,1.941960908,0.202302718,1.488368971,1.196856215,0.484755027,0.079532628,1.18733164,0.362781785
732,73.54516545,0.056277099,6,48.80841796,0.016665234,0.464992737,1.44649296,0.141989504,1.500916876,1.953374467,1.799999531,1.218798704,1.4270451,0.131767177,1.121311253,1.754566648,0.540459674
733,2.306594805,0.051022345,5,32.50018955,0.032361859,0.171126489,0.5335199,1.656270467,0.459753996,1.643339968,0.818144584,0.669017685,1.281083101,1.527746471,1.61153209,1.453499745,1.871290571
734,65.2900238,0.021321436,4,9.994551651,0.039602765,0.60585968,0.702435437,0.92555836,1.791173273,0.450460259,1.387346796,0.414416549,1.663834141,0.194488173,0.976989272,1.758561599,0.410650177
735,60.66342843,0.018980246,3,39.5524571,0.012671599,1.211506148,1.629277642,0.145935416,0.553969855,0.873971191,0.320458906,0.769370714,1.711307653,1.05280269,1.661820425,1.900938536,1.170620399
736,17.47759776,0.293124206,6,95.36204803,0.011323745,0.445261,0.611929864,0.620141626,1.405832792,0.283858311,0.924548861,0.325253114,1.8256543,1.340929,1.352186456,0.125394473,0.274771562
