para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
942,52.63602502,0.023513731,3,32.52551548,0.010119186,19.51679441,34.57289353,1.44203011,0.784554341,1.413885991,1.027427926,1.426116089,1.559175006,45.41472437,49.10412876
943,8.454707037,0.057649906,6,12.75003524,0.019110132,85.09885322,77.6983153,1.563337373,1.262033572,1.434407554,1.468863056,0.123011542,1.602277733,15.37320252,58.75895874
944,83.37374317,0.014782477,5,74.74586584,0.223279273,59.24299475,12.80530727,0.598352646,0.883393193,1.491316133,0.359735065,1.099007882,1.859902507,71.87252175,57.81315356
945,83.83668618,0.188261526,1,10.12657634,0.016900779,91.08849485,62.33696186,0.52858079,0.496501268,0.604055081,0.88460383,0.905707813,1.380592942,49.94215986,41.95294585
946,17.80026114,0.028833038,2,83.92635464,0.016648247,80.97894367,72.15133104,0.668597499,0.229393894,1.483995546,1.686226192,0.795748639,0.356617016,41.97778917,36.60955867
947,14.24123534,0.010163085,2,83.96848576,0.031230594,17.6946731,16.60206841,0.373738902,1.689344195,0.021659381,1.334981313,0.145737872,1.454443123,18.47094168,12.0712949
948,91.75727455,0.013141166,6,30.61720832,0.020488207,51.22025018,15.2564707,0.57066484,0.830218717,0.024213899,0.244196913,0.953813653,1.701450362,52.63951691,66.70378078
949,15.89487038,0.022103442,1,2.586437651,0.013102141,71.68134719,69.22215361,0.359209551,0.468747118,0.503847575,0.854127645,1.643443863,1.240873928,7.610467388,87.46690743
950,91.03339468,0.043103093,4,35.80458268,0.013950272,50.93910321,23.05169928,1.485614409,1.289318217,0.897914276,0.345080269,0.119816887,1.001956493,86.77386904,86.0006901
951,23.33818942,0.014244738,6,82.83743245,0.013916115,86.90468894,6.131408508,0.381183892,0.240047248,1.4489446,0.735993925,0.62522942,1.792727349,74.28569641,63.93285847
952,8.398181704,0.024151526,2,40.96988273,0.057742696,24.99194646,30.17590538,1.607453483,0.030428658,0.081316711,1.292706391,1.162355979,0.576753874,8.901557624,39.55119536
953,98.80322185,0.011292634,6,15.10682681,0.019754346,3.461779628,58.66929404,1.361751857,0.675156629,0.934195156,0.23239972,0.369590806,1.122696337,12.69482803,63.98780346
954,72.8175115,0.861894544,1,81.92750934,0.137974103,13.48242638,82.72757538,0.61246982,1.640940338,1.375614992,1.461199704,0.506791388,0.460442474,74.3766727,15.9566622
955,8.087846705,0.024344856,4,31.51510259,0.013798004,66.41372289,88.64711536,1.813999921,1.765703042,1.551539535,0.15930791,0.636155933,1.406299409,90.26675011,82.17007701
956,72.19605179,0.010549118,6,30.718926,0.015934853,70.49830087,86.59648161,1.309731032,1.780489682,1.095296749,1.359500772,1.494788923,1.047929148,66.79460608,74.94116862
957,6.155310405,0.011631477,2,43.20053077,0.122689319,62.58343078,58.55172836,0.646962991,0.288766134,0.419066101,1.589089273,0.28392294,1.121504793,49.29916068,87.05522814
958,4.847283974,0.040769898,3,55.14871504,0.021987886,45.53522307,83.6209353,0.197244945,0.806777617,1.716441455,0.883857371,0.13602545,1.243682058,25.04001494,37.92214911
959,59.94190199,0.02827927,1,22.7706288,0.023532726,4.29764839,79.96858287,1.438979602,1.539808925,0.262858094,0.42864579,0.473618782,1.587656657,24.24729183,17.95012151
960,66.58126798,0.017308088,2,74.0809027,0.020563745,31.05364965,5.318172774,1.286885821,0.15434625,0.235142088,0.688181353,0.837507422,0.252855045,78.77015384,10.99045476
961,59.78937455,0.034056416,5,39.25404469,0.011414095,76.25185812,8.214066972,0.847457551,0.804568895,0.487167781,0.518944133,0.079499029,0.359377729,87.95297547,77.07992985
962,9.24337006,0.019217526,3,91.35389374,0.024985402,23.90579886,62.45286797,0.901946822,1.709532514,1.034789169,0.243856815,0.487143992,0.419592566,3.71157429,35.76690361
963,30.66389584,0.021689234,5,10.69171116,0.014767014,68.5550273,46.66685446,1.151021201,0.177101279,1.548156478,0.795780346,0.566733055,0.993062899,32.42650007,27.21864733
964,64.26447866,0.011180788,4,53.41224614,0.013433753,15.26866017,45.06241344,1.733609172,1.469400581,1.832987677,0.689625745,1.607296182,1.046479465,45.9678959,1.489262959
965,35.14000127,0.010565861,3,89.67837429,0.014513328,81.80766509,40.7537433,0.074236926,1.118183411,1.501148218,1.785403932,0.454040723,0.908413337,84.46811251,67.0354859
966,52.40842311,0.04353623,5,44.75438587,0.020993697,26.75140127,16.9943921,1.8075558,1.69652491,0.279885574,0.485457634,0.752537702,0.491378926,6.814210126,43.4168315
967,93.34553648,0.057854701,3,91.72799694,0.713447463,67.43222092,70.50763082,1.212002576,0.870179157,0.279550107,0.715816294,0.069811978,0.034953757,90.5581115,38.27600641
968,28.59052059,0.031316341,1,66.37749137,0.014652229,40.53608946,73.73878184,0.785639641,0.763330967,0.041658659,0.581674017,0.758725428,1.269599177,54.84099914,67.95709711
969,92.59369264,0.028372461,3,2.949273031,0.02723076,66.17682748,89.09615753,0.090363157,0.900944703,1.556601282,0.221748799,1.38707906,1.500701845,88.39299896,16.04569821
970,48.74751517,0.016148541,3,44.38812753,0.042935604,44.0219969,7.303210938,1.780054296,0.884081296,0.155899246,1.022713147,0.703807151,0.12966226,62.36732737,54.54744798
971,13.1612108,0.019211814,3,10.1203501,0.133955002,50.5868746,69.18118504,1.492401241,0.789759668,0.576847797,0.532209931,0.344087837,0.380778306,49.96732567,18.11674593
972,51.81392941,0.172212921,4,66.74156564,0.010830418,34.21914644,2.591243009,0.998185171,0.851266022,0.249000687,0.919126087,0.222892098,0.295024954,12.0431956,52.56643857
973,90.66252856,0.014010003,3,77.69765869,0.031836287,57.00086337,11.51827954,1.448813797,0.86078543,1.129385512,1.654194903,1.143862809,0.48971036,60.82701052,66.78038378
974,90.22473127,0.211413924,2,89.31132013,0.01617316,37.78867149,38.17002276,0.659445573,1.309688225,0.758510057,1.448025423,0.317627063,1.059934661,53.10325538,65.93360992
975,66.69065495,0.033112949,2,83.65601904,0.038172736,9.540405013,19.61669108,1.581327929,1.527275727,1.196226001,1.442322598,1.774729757,0.133608567,45.9585921,87.44252242
976,92.85472582,0.018388096,4,11.66486508,0.048851246,73.75951765,35.48751374,0.183312595,1.535051111,0.148496386,0.082394791,0.236439423,1.160961896,18.88226944,5.022268455
977,15.15595449,0.020365388,6,65.40768881,0.127610605,32.30087149,53.37777279,1.827006279,0.99313768,0.125732928,0.589743272,0.535387373,0.305116326,53.64427442,71.75723224
978,69.46319181,0.029930481,3,97.41129652,0.018314188,91.28107015,40.17818672,0.062404864,1.528747465,1.705591386,0.898786411,1.446314589,1.495838222,4.469117071,74.5747246
979,93.00251805,0.075745015,1,71.63846101,0.015021195,7.158752276,75.62176705,1.787653265,0.175137967,1.36294507,0.636414296,1.830530694,0.239205385,8.854356879,68.49277075
980,16.88841668,0.024570253,3,15.02376249,0.013583411,67.11024081,91.26677317,1.393062858,0.27488865,0.661738004,0.49294674,1.266320437,0.201185386,85.38951702,3.819681845
981,79.95175369,0.026111394,5,66.82340376,0.015990647,61.56415557,79.46044947,1.690444176,0.980989981,1.27120905,0.670856941,0.458530507,1.070287107,83.0255664,67.64309664
982,69.54803308,0.013378708,6,97.63286138,0.014802801,30.88320515,60.71228993,0.62507302,0.662327922,0.303735585,0.587609849,0.55715434,0.169149811,25.55399025,36.22699827
983,11.74030959,0.011343265,3,5.484067586,0.017847353,23.39203913,37.84371184,0.629619788,0.840591791,0.353013852,0.541715672,1.027498425,0.328231823,39.62191614,3.535937044
984,97.44973516,0.017118901,6,15.51779731,0.01977686,68.66739596,6.285525447,1.718523812,0.570526086,1.651343119,0.723594229,0.027190344,0.706485194,41.83719091,68.75468848
985,28.73591667,0.013789572,6,53.56223522,0.017077052,30.54629646,75.35484599,0.438146679,1.63202691,0.866358758,1.790342579,0.241836309,0.4174808,27.88946878,69.50420979
986,21.27246549,0.014860015,2,14.84378517,0.010387002,51.74877545,44.97821449,0.690158511,1.384497003,0.372509513,1.481544265,0.89016536,1.513564334,15.81376187,23.88793681
987,96.11700904,0.014694861,2,75.35063465,0.02087403,74.59343832,46.51006378,1.195150721,0.921134916,1.747398589,1.484373858,1.18796903,1.859238118,64.91291518,29.84332874
988,12.67684693,0.011337991,4,19.86741531,0.017451088,30.38528517,55.33253281,0.663208713,0.488960962,1.460776633,0.094037295,1.462581927,1.537949014,53.27215167,21.05713969
989,85.92420835,0.018235837,6,44.77370585,0.017718426,6.393342782,12.06637029,1.080277807,1.75940955,0.400504178,0.22865067,1.778836007,0.178893382,67.61880996,45.28372824
990,78.9764059,0.01222142,4,38.12266803,0.010544218,11.06488421,86.02069307,1.55247791,0.614561816,1.247296993,0.852857895,0.03733809,1.848942512,12.20511013,43.5698952
991,72.37025788,0.010525345,3,53.65514586,0.047202824,63.21086373,62.55356741,1.606757589,1.840174968,1.445985188,0.213922202,1.381334718,1.626917434,72.78581956,4.394562333
992,67.47060085,0.35270697,2,63.61286164,0.010758253,44.17662884,48.13484667,1.185306608,1.181038551,0.867338691,1.232418355,1.267619473,1.176534964,9.041074916,71.12904103
993,55.61558583,0.292329203,6,82.7285533,0.027381733,48.89919131,2.226911287,0.941707893,0.825065019,1.478629717,1.409014261,0.634464311,0.188263116,79.44722929,32.24779233
994,61.66432556,0.016151862,5,69.57488971,0.022083402,72.26172901,82.18060463,0.94019197,0.681416136,0.832355294,1.265850579,0.529045817,1.397504431,38.52770636,59.58715782
995,16.15883404,0.011150963,3,40.02502919,0.011530222,49.26408803,85.92375555,1.52629105,0.599133949,1.645978662,1.337756082,0.974159042,1.21640059,9.522652652,36.14592173
996,5.265976752,0.017992571,1,29.64781222,0.032641581,4.422084151,32.05658277,1.59108673,1.468548701,1.473615406,0.266081166,0.866817928,0.990581659,20.7630115,58.0826279
997,5.815686433,0.054049067,3,58.26919919,0.018874956,52.31117221,83.33188275,0.69677854,1.746200722,1.422602785,0.418741459,0.633101208,1.386886405,85.19039338,36.95616959
998,22.18922223,0.010251331,5,4.429795118,0.023294024,89.9311395,84.44943915,1.017388058,0.808376112,1.841867114,1.054617827,0.509356063,0.242747924,61.18333774,29.56392041
999,77.67941216,0.068707333,4,8.182462711,0.059881924,74.7697203,37.45811634,1.409052785,1.298651955,0.728826095,1.248043128,0.411127519,0.379821496,5.303614586,10.96979289
1000,39.10784278,0.09401211,4,76.93631722,0.010290435,20.33976473,14.40299211,1.380539699,1.629795673,0.398828165,1.150037352,0.232076292,1.603723069,6.329715953,41.8595321
